head	relation	tail
Glyburide	contraindication	kidney disease
Glyburide	contraindication	pyoureter
Sodium fluorophosphate	contraindication	kidney disease
Sodium fluorophosphate	contraindication	pyoureter
Minocycline	contraindication	kidney disease
Minocycline	contraindication	pyoureter
Hyoscyamine	contraindication	kidney disease
Hyoscyamine	contraindication	pyoureter
Desloratadine	contraindication	kidney disease
Desloratadine	contraindication	pyoureter
Calcium chloride	contraindication	kidney disease
Calcium chloride	contraindication	pyoureter
Methenamine	contraindication	kidney disease
Methenamine	contraindication	pyoureter
Pentamidine	contraindication	kidney disease
Pentamidine	contraindication	pyoureter
Valproic acid	contraindication	hyperargininemia
Methylprednisolone	contraindication	hyperargininemia
Desonide	contraindication	hyperargininemia
Prednisone	contraindication	hyperargininemia
Budesonide	contraindication	hyperargininemia
Prednisolone	contraindication	hyperargininemia
Dexamethasone	contraindication	hyperargininemia
Betamethasone	contraindication	hyperargininemia
Triamcinolone	contraindication	hyperargininemia
Venlafaxine	contraindication	bipolar disorder
Venlafaxine	contraindication	major affective disorder
Desvenlafaxine	contraindication	bipolar disorder
Desvenlafaxine	contraindication	major affective disorder
Atomoxetine	contraindication	bipolar disorder
Atomoxetine	contraindication	major affective disorder
Sertraline	contraindication	bipolar disorder
Sertraline	contraindication	major affective disorder
Trimipramine	contraindication	bipolar disorder
Trimipramine	contraindication	major affective disorder
Trolnitrate	contraindication	bipolar disorder
Trolnitrate	contraindication	major affective disorder
Paroxetine	contraindication	bipolar disorder
Paroxetine	contraindication	major affective disorder
Lisdexamfetamine	contraindication	bipolar disorder
Lisdexamfetamine	contraindication	major affective disorder
Citalopram	contraindication	bipolar disorder
Citalopram	contraindication	major affective disorder
Isocarboxazid	contraindication	bipolar disorder
Isocarboxazid	contraindication	major affective disorder
Folic acid	contraindication	bipolar disorder
Folic acid	contraindication	major affective disorder
Fluoxetine	contraindication	bipolar disorder
Fluoxetine	contraindication	major affective disorder
Fluvoxamine	contraindication	bipolar disorder
Fluvoxamine	contraindication	major affective disorder
Metamfetamine	contraindication	bipolar disorder
Metamfetamine	contraindication	major affective disorder
Phenelzine	contraindication	bipolar disorder
Phenelzine	contraindication	major affective disorder
Dextroamphetamine	contraindication	bipolar disorder
Dextroamphetamine	contraindication	major affective disorder
Imipramine	contraindication	bipolar disorder
Imipramine	contraindication	major affective disorder
Desipramine	contraindication	bipolar disorder
Desipramine	contraindication	major affective disorder
Protriptyline	contraindication	bipolar disorder
Protriptyline	contraindication	major affective disorder
Dexmethylphenidate	contraindication	bipolar disorder
Dexmethylphenidate	contraindication	major affective disorder
Amphetamine	contraindication	bipolar disorder
Amphetamine	contraindication	major affective disorder
Varenicline	contraindication	bipolar disorder
Varenicline	contraindication	major affective disorder
Dronabinol	contraindication	bipolar disorder
Dronabinol	contraindication	major affective disorder
Vilazodone	contraindication	bipolar disorder
Vilazodone	contraindication	major affective disorder
Benzphetamine	contraindication	bipolar disorder
Benzphetamine	contraindication	major affective disorder
Tranylcypromine	contraindication	bipolar disorder
Tranylcypromine	contraindication	major affective disorder
Selegiline	contraindication	bipolar disorder
Selegiline	contraindication	major affective disorder
Amoxapine	contraindication	bipolar disorder
Amoxapine	contraindication	major affective disorder
Rasagiline	contraindication	bipolar disorder
Rasagiline	contraindication	major affective disorder
Olanzapine	contraindication	bipolar disorder
Olanzapine	contraindication	major affective disorder
Magnesium oxide	contraindication	bipolar disorder
Magnesium oxide	contraindication	major affective disorder
Escitalopram	contraindication	bipolar disorder
Escitalopram	contraindication	major affective disorder
Butabarbital	contraindication	bipolar disorder
Butabarbital	contraindication	major affective disorder
Duloxetine	contraindication	bipolar disorder
Duloxetine	contraindication	major affective disorder
Methylphenidate	contraindication	bipolar disorder
Methylphenidate	contraindication	major affective disorder
Icosapent	contraindication	bipolar disorder
Icosapent	contraindication	major affective disorder
Maprotiline	contraindication	bipolar disorder
Maprotiline	contraindication	major affective disorder
Valproic acid	contraindication	hematologic disease
Allantoin	contraindication	hematologic disease
Dichlorophen	contraindication	hematologic disease
Phenazopyridine	contraindication	hematologic disease
Ardeparin	contraindication	hematologic disease
Heparin	contraindication	hematologic disease
Enoxaparin	contraindication	hematologic disease
Adomiparin	contraindication	hematologic disease
Dalteparin	contraindication	hematologic disease
Parnaparin	contraindication	hematologic disease
Heparin, bovine	contraindication	hematologic disease
Aminacrine	contraindication	hematologic disease
Ethotoin	contraindication	hematologic disease
Ethosuximide	contraindication	hematologic disease
Sulfathiazole	contraindication	hematologic disease
Ampicillin	contraindication	hematologic disease
Sulfadiazine	contraindication	hematologic disease
Colchicine	contraindication	hematologic disease
Sulfanilamide	contraindication	hematologic disease
Acetazolamide	contraindication	hematologic disease
Sulfinpyrazone	contraindication	hematologic disease
Sulfamethazine	contraindication	hematologic disease
Probenecid	contraindication	hematologic disease
Methazolamide	contraindication	hematologic disease
Thioridazine	contraindication	hematologic disease
Metronidazole	contraindication	hematologic disease
Auranofin	contraindication	hematologic disease
Thiothixene	contraindication	hematologic disease
Felbamate	contraindication	hematologic disease
Sulfacytine	contraindication	hematologic disease
Sulfamethizole	contraindication	hematologic disease
Sulfacetamide	contraindication	hematologic disease
Sodium tetradecyl sulfate	contraindication	hematologic disease
Sulfamerazine	contraindication	hematologic disease
Sulfabenzamide	contraindication	hematologic disease
Sulfisoxazole	contraindication	hematologic disease
Aurothioglucose	contraindication	hematologic disease
Diclofenamide	contraindication	hematologic disease
Erythromycin	contraindication	hematologic disease
Chlorprothixene	contraindication	hematologic disease
Mirtazapine	contraindication	manic bipolar affective disorder
Nortriptyline	contraindication	manic bipolar affective disorder
Perphenazine	contraindication	manic bipolar affective disorder
Chlordiazepoxide	contraindication	manic bipolar affective disorder
Amitriptyline	contraindication	manic bipolar affective disorder
Bupropion	contraindication	manic bipolar affective disorder
Clomipramine	contraindication	manic bipolar affective disorder
Doxepin	contraindication	manic bipolar affective disorder
Valproic acid	contraindication	pancreatitis
Stavudine	contraindication	pancreatitis
Zidovudine	contraindication	pancreatitis
Bexarotene	contraindication	pancreatitis
Abacavir	contraindication	pancreatitis
Lamivudine	contraindication	pancreatitis
Valproic acid	contraindication	citrullinemia
Methylprednisolone	contraindication	citrullinemia
Desonide	contraindication	citrullinemia
Prednisone	contraindication	citrullinemia
Budesonide	contraindication	citrullinemia
Prednisolone	contraindication	citrullinemia
Dexamethasone	contraindication	citrullinemia
Betamethasone	contraindication	citrullinemia
Triamcinolone	contraindication	citrullinemia
Fosinopril	contraindication	pancreatitis
Irinotecan	contraindication	pancreatitis
Synephrine	contraindication	pancreatitis
Guaifenesin	contraindication	pancreatitis
Phenyltoloxamine	contraindication	pancreatitis
Mepyramine	contraindication	pancreatitis
Pseudoephedrine	contraindication	pancreatitis
Guaiacol	contraindication	pancreatitis
Amlodipine	contraindication	pancreatitis
Potassium citrate	contraindication	pancreatitis
Benazepril	contraindication	pancreatitis
Hydralazine	contraindication	pancreatitis
Brompheniramine	contraindication	pancreatitis
Pheniramine	contraindication	pancreatitis
Quinapril	contraindication	pancreatitis
Chlorcyclizine	contraindication	pancreatitis
Cyclizine	contraindication	pancreatitis
Simvastatin	contraindication	pancreatitis
Clofedanol	contraindication	pancreatitis
Chlorthalidone	contraindication	pancreatitis
Pentoxyverine	contraindication	pancreatitis
Potassium Iodide	contraindication	pancreatitis
Lisinopril	contraindication	pancreatitis
Codeine	contraindication	pancreatitis
Potassium chloride	contraindication	pancreatitis
Bendroflumethiazide	contraindication	pancreatitis
Trolnitrate	contraindication	pancreatitis
Sodium citrate	contraindication	pancreatitis
Bisoprolol	contraindication	pancreatitis
Metformin	contraindication	pancreatitis
Captopril	contraindication	pancreatitis
Phenylephrine	contraindication	pancreatitis
Chlorothiazide	contraindication	pancreatitis
Hydrochlorothiazide	contraindication	pancreatitis
Etacrynic acid	contraindication	pancreatitis
Caffeine	contraindication	pancreatitis
Morphine	contraindication	pancreatitis
Methyldopa	contraindication	pancreatitis
Acitretin	contraindication	pancreatitis
Guanethidine	contraindication	pancreatitis
Propranolol	contraindication	pancreatitis
Spironolactone	contraindication	pancreatitis
Metoprolol	contraindication	pancreatitis
Scopolamine	contraindication	pancreatitis
Reserpine	contraindication	pancreatitis
Mercaptopurine	contraindication	pancreatitis
Fenofibrate	contraindication	pancreatitis
Sitagliptin	contraindication	pancreatitis
Carbinoxamine	contraindication	pancreatitis
Triprolidine	contraindication	pancreatitis
Isotretinoin	contraindication	pancreatitis
Dextropropoxyphene	contraindication	pancreatitis
Doxylamine	contraindication	pancreatitis
Azathioprine	contraindication	pancreatitis
Fentanyl	contraindication	pancreatitis
Nadolol	contraindication	pancreatitis
Clonidine	contraindication	pancreatitis
Fenofibric acid	contraindication	pancreatitis
Triamterene	contraindication	pancreatitis
Labetalol	contraindication	pancreatitis
Tretinoin	contraindication	pancreatitis
Ephedrine	contraindication	pancreatitis
Atenolol	contraindication	pancreatitis
Timolol	contraindication	pancreatitis
Amiloride	contraindication	pancreatitis
Dexchlorpheniramine	contraindication	pancreatitis
Lopinavir	contraindication	pancreatitis
Metolazone	contraindication	pancreatitis
Aliskiren	contraindication	pancreatitis
Naltrexone	contraindication	pancreatitis
Ezetimibe	contraindication	pancreatitis
Ritonavir	contraindication	pancreatitis
Phenylpropanolamine	contraindication	pancreatitis
Cytarabine	contraindication	pancreatitis
Candesartan cilexetil	contraindication	pancreatitis
Telmisartan	contraindication	pancreatitis
Irbesartan	contraindication	pancreatitis
Valsartan	contraindication	pancreatitis
Methyclothiazide	contraindication	pancreatitis
Eprosartan	contraindication	pancreatitis
Methscopolamine	contraindication	pancreatitis
Chlorpheniramine	contraindication	pancreatitis
Dexbrompheniramine	contraindication	pancreatitis
Deserpidine	contraindication	pancreatitis
Dextromethorphan	contraindication	pancreatitis
Hydrocodone	contraindication	pancreatitis
Dihydrocodeine	contraindication	pancreatitis
Losartan	contraindication	pancreatitis
Secretin human	contraindication	pancreatitis
Moexipril	contraindication	pancreatitis
Calcium chloride	contraindication	pancreatitis
Pentamidine	contraindication	pancreatitis
Valproic acid	contraindication	cognitive disorder
Lithium citrate	contraindication	cognitive disorder
Lithium carbonate	contraindication	cognitive disorder
Valproic acid	contraindication	liver disease
Valproic acid	contraindication	gallbladder disease
Finasteride	contraindication	liver disease
Finasteride	contraindication	gallbladder disease
Fosinopril	contraindication	liver disease
Fosinopril	contraindication	gallbladder disease
Pyrazinamide	contraindication	liver disease
Pyrazinamide	contraindication	gallbladder disease
Nicotinamide	contraindication	liver disease
Nicotinamide	contraindication	gallbladder disease
Estradiol valerate	contraindication	liver disease
Estradiol valerate	contraindication	gallbladder disease
Irinotecan	contraindication	liver disease
Irinotecan	contraindication	gallbladder disease
Topiramate	contraindication	liver disease
Topiramate	contraindication	gallbladder disease
Disulfiram	contraindication	liver disease
Disulfiram	contraindication	gallbladder disease
Allantoin	contraindication	liver disease
Allantoin	contraindication	gallbladder disease
Dichlorophen	contraindication	liver disease
Dichlorophen	contraindication	gallbladder disease
Mepivacaine	contraindication	liver disease
Mepivacaine	contraindication	gallbladder disease
Atovaquone	contraindication	liver disease
