head	relation	tail
Chlordiazepoxide	contraindication	benign prostatic hyperplasia (disease)
Testosterone	contraindication	benign prostatic hyperplasia (disease)
Testosterone cypionate	contraindication	benign prostatic hyperplasia (disease)
Methyltestosterone	contraindication	benign prostatic hyperplasia (disease)
Caffeine	contraindication	benign prostatic hyperplasia (disease)
Testosterone propionate	contraindication	benign prostatic hyperplasia (disease)
Ethinylestradiol	contraindication	benign prostatic hyperplasia (disease)
Morphine	contraindication	benign prostatic hyperplasia (disease)
Meclizine	contraindication	benign prostatic hyperplasia (disease)
Oxybutynin	contraindication	benign prostatic hyperplasia (disease)
Fluoxetine	contraindication	benign prostatic hyperplasia (disease)
Furosemide	contraindication	benign prostatic hyperplasia (disease)
Buprenorphine	contraindication	benign prostatic hyperplasia (disease)
Dimenhydrinate	contraindication	benign prostatic hyperplasia (disease)
Biperiden	contraindication	benign prostatic hyperplasia (disease)
Cyclopentolate	contraindication	benign prostatic hyperplasia (disease)
Histamine	contraindication	benign prostatic hyperplasia (disease)
Epinephrine	contraindication	benign prostatic hyperplasia (disease)
Scopolamine	contraindication	benign prostatic hyperplasia (disease)
Methadyl acetate	contraindication	benign prostatic hyperplasia (disease)
Terfenadine	contraindication	benign prostatic hyperplasia (disease)
Chlorpromazine	contraindication	benign prostatic hyperplasia (disease)
Imipramine	contraindication	benign prostatic hyperplasia (disease)
Amitriptyline	contraindication	benign prostatic hyperplasia (disease)
Desipramine	contraindication	benign prostatic hyperplasia (disease)
Estradiol	contraindication	benign prostatic hyperplasia (disease)
Phenobarbital	contraindication	benign prostatic hyperplasia (disease)
Carbinoxamine	contraindication	benign prostatic hyperplasia (disease)
Triprolidine	contraindication	benign prostatic hyperplasia (disease)
Dyphylline	contraindication	benign prostatic hyperplasia (disease)
Doxylamine	contraindication	benign prostatic hyperplasia (disease)
Hydromorphone	contraindication	benign prostatic hyperplasia (disease)
Naloxone	contraindication	benign prostatic hyperplasia (disease)
Protriptyline	contraindication	benign prostatic hyperplasia (disease)
Oxymetholone	contraindication	benign prostatic hyperplasia (disease)
Azatadine	contraindication	benign prostatic hyperplasia (disease)
Bupivacaine	contraindication	benign prostatic hyperplasia (disease)
Thiothixene	contraindication	benign prostatic hyperplasia (disease)
Testosterone enanthate	contraindication	benign prostatic hyperplasia (disease)
Estradiol cypionate	contraindication	benign prostatic hyperplasia (disease)
Ephedrine	contraindication	benign prostatic hyperplasia (disease)
Propantheline	contraindication	benign prostatic hyperplasia (disease)
Difenoxin	contraindication	benign prostatic hyperplasia (disease)
Acetophenazine	contraindication	benign prostatic hyperplasia (disease)
Mepenzolate	contraindication	benign prostatic hyperplasia (disease)
Dexchlorpheniramine	contraindication	benign prostatic hyperplasia (disease)
Naproxen	contraindication	benign prostatic hyperplasia (disease)
Pimozide	contraindication	benign prostatic hyperplasia (disease)
Trazodone	contraindication	benign prostatic hyperplasia (disease)
Loxapine	contraindication	benign prostatic hyperplasia (disease)
Magnesium salicylate	contraindication	benign prostatic hyperplasia (disease)
Tiotropium	contraindication	benign prostatic hyperplasia (disease)
Salbutamol	contraindication	benign prostatic hyperplasia (disease)
Doxepin	contraindication	benign prostatic hyperplasia (disease)
Naltrexone	contraindication	benign prostatic hyperplasia (disease)
Ibuprofen	contraindication	benign prostatic hyperplasia (disease)
Clemastine	contraindication	benign prostatic hyperplasia (disease)
Oxymetazoline	contraindication	benign prostatic hyperplasia (disease)
Butacaine	contraindication	benign prostatic hyperplasia (disease)
Phenylpropanolamine	contraindication	benign prostatic hyperplasia (disease)
Diphenylpyraline	contraindication	benign prostatic hyperplasia (disease)
Triflupromazine	contraindication	benign prostatic hyperplasia (disease)
Sulfacetamide	contraindication	benign prostatic hyperplasia (disease)
Trihexyphenidyl	contraindication	benign prostatic hyperplasia (disease)
Amoxapine	contraindication	benign prostatic hyperplasia (disease)
Pramocaine	contraindication	benign prostatic hyperplasia (disease)
Methscopolamine	contraindication	benign prostatic hyperplasia (disease)
Olanzapine	contraindication	benign prostatic hyperplasia (disease)
Chlorpheniramine	contraindication	benign prostatic hyperplasia (disease)
Dexbrompheniramine	contraindication	benign prostatic hyperplasia (disease)
Zinc oxide	contraindication	benign prostatic hyperplasia (disease)
Cyproheptadine	contraindication	benign prostatic hyperplasia (disease)
Dextromethorphan	contraindication	benign prostatic hyperplasia (disease)
Butabarbital	contraindication	benign prostatic hyperplasia (disease)
Hydrocodone	contraindication	benign prostatic hyperplasia (disease)
Dihydrocodeine	contraindication	benign prostatic hyperplasia (disease)
Ammonium chloride	contraindication	benign prostatic hyperplasia (disease)
Bromodiphenhydramine	contraindication	benign prostatic hyperplasia (disease)
Trifluoperazine	contraindication	benign prostatic hyperplasia (disease)
Chlorprothixene	contraindication	benign prostatic hyperplasia (disease)
Ergotamine	contraindication	benign prostatic hyperplasia (disease)
Tramazoline	contraindication	benign prostatic hyperplasia (disease)
Stanozolol	contraindication	benign prostatic hyperplasia (disease)
Hyoscyamine	contraindication	benign prostatic hyperplasia (disease)
Desloratadine	contraindication	benign prostatic hyperplasia (disease)
Calcium chloride	contraindication	benign prostatic hyperplasia (disease)
Methenamine	contraindication	benign prostatic hyperplasia (disease)
Benzyl alcohol	contraindication	benign prostatic hyperplasia (disease)
Valrubicin	contraindication	urinary tract infection (disease)
Nicotinamide	contraindication	bronchitis
Pheniramine	contraindication	bronchitis
Potassium Iodide	contraindication	bronchitis
Codeine	contraindication	bronchitis
Phenylephrine	contraindication	bronchitis
Phenobarbital	contraindication	bronchitis
Chlorpheniramine	contraindication	bronchitis
Dextromethorphan	contraindication	bronchitis
Fosinopril	contraindication	obsolete hyperuricemia (disease)
Amlodipine	contraindication	obsolete hyperuricemia (disease)
Benazepril	contraindication	obsolete hyperuricemia (disease)
Vinblastine	contraindication	obsolete hyperuricemia (disease)
Hydralazine	contraindication	obsolete hyperuricemia (disease)
Quinapril	contraindication	obsolete hyperuricemia (disease)
Chlorthalidone	contraindication	obsolete hyperuricemia (disease)
Lisinopril	contraindication	obsolete hyperuricemia (disease)
Bendroflumethiazide	contraindication	obsolete hyperuricemia (disease)
Didanosine	contraindication	obsolete hyperuricemia (disease)
Bisoprolol	contraindication	obsolete hyperuricemia (disease)
Captopril	contraindication	obsolete hyperuricemia (disease)
Cyclosporine	contraindication	obsolete hyperuricemia (disease)
Chlorothiazide	contraindication	obsolete hyperuricemia (disease)
Hydrochlorothiazide	contraindication	obsolete hyperuricemia (disease)
Etacrynic acid	contraindication	obsolete hyperuricemia (disease)
Vincristine	contraindication	obsolete hyperuricemia (disease)
Torasemide	contraindication	obsolete hyperuricemia (disease)
Methyldopa	contraindication	obsolete hyperuricemia (disease)
Guanethidine	contraindication	obsolete hyperuricemia (disease)
Furosemide	contraindication	obsolete hyperuricemia (disease)
Propranolol	contraindication	obsolete hyperuricemia (disease)
Spironolactone	contraindication	obsolete hyperuricemia (disease)
Metoprolol	contraindication	obsolete hyperuricemia (disease)
Mechlorethamine	contraindication	obsolete hyperuricemia (disease)
Reserpine	contraindication	obsolete hyperuricemia (disease)
Isotretinoin	contraindication	obsolete hyperuricemia (disease)
Cladribine	contraindication	obsolete hyperuricemia (disease)
Nadolol	contraindication	obsolete hyperuricemia (disease)
Clonidine	contraindication	obsolete hyperuricemia (disease)
Triamterene	contraindication	obsolete hyperuricemia (disease)
Labetalol	contraindication	obsolete hyperuricemia (disease)
Diazoxide	contraindication	obsolete hyperuricemia (disease)
Atenolol	contraindication	obsolete hyperuricemia (disease)
Bumetanide	contraindication	obsolete hyperuricemia (disease)
Timolol	contraindication	obsolete hyperuricemia (disease)
Indapamide	contraindication	obsolete hyperuricemia (disease)
Amiloride	contraindication	obsolete hyperuricemia (disease)
Doxorubicin	contraindication	obsolete hyperuricemia (disease)
Daunorubicin	contraindication	obsolete hyperuricemia (disease)
Aliskiren	contraindication	obsolete hyperuricemia (disease)
Ritonavir	contraindication	obsolete hyperuricemia (disease)
Tioguanine	contraindication	obsolete hyperuricemia (disease)
Cytarabine	contraindication	obsolete hyperuricemia (disease)
Candesartan cilexetil	contraindication	obsolete hyperuricemia (disease)
Telmisartan	contraindication	obsolete hyperuricemia (disease)
Irbesartan	contraindication	obsolete hyperuricemia (disease)
Valsartan	contraindication	obsolete hyperuricemia (disease)
Methyclothiazide	contraindication	obsolete hyperuricemia (disease)
Eprosartan	contraindication	obsolete hyperuricemia (disease)
Losartan	contraindication	obsolete hyperuricemia (disease)
Moexipril	contraindication	obsolete hyperuricemia (disease)
Raloxifene	contraindication	atrial fibrillation (disease)
Oxytetracycline	contraindication	atrial fibrillation (disease)
Fusidic acid	contraindication	atrial fibrillation (disease)
Cholecalciferol	contraindication	atrial fibrillation (disease)
Alendronic acid	contraindication	atrial fibrillation (disease)
Tetracycline	contraindication	atrial fibrillation (disease)
Epinephrine	contraindication	atrial fibrillation (disease)
Ergocalciferol	contraindication	atrial fibrillation (disease)
Bupivacaine	contraindication	atrial fibrillation (disease)
Lidocaine	contraindication	atrial fibrillation (disease)
Quinine	contraindication	atrial fibrillation (disease)
Fosinopril	contraindication	hereditary angioedema with C1Inh deficiency
Amlodipine	contraindication	hereditary angioedema with C1Inh deficiency
Trandolapril	contraindication	hereditary angioedema with C1Inh deficiency
Ramipril	contraindication	hereditary angioedema
Ramipril	contraindication	hereditary angioedema with C1Inh deficiency
Benazepril	contraindication	hereditary angioedema with C1Inh deficiency
Quinapril	contraindication	hereditary angioedema with C1Inh deficiency
Perindopril	contraindication	hereditary angioedema with C1Inh deficiency
Lisinopril	contraindication	hereditary angioedema with C1Inh deficiency
Enalaprilat	contraindication	hereditary angioedema with C1Inh deficiency
Enalapril	contraindication	hereditary angioedema with C1Inh deficiency
Felodipine	contraindication	hereditary angioedema with C1Inh deficiency
Captopril	contraindication	hereditary angioedema with C1Inh deficiency
Chlorothiazide	contraindication	hereditary angioedema with C1Inh deficiency
Hydrochlorothiazide	contraindication	hereditary angioedema with C1Inh deficiency
Verapamil	contraindication	hereditary angioedema with C1Inh deficiency
Isotretinoin	contraindication	hereditary angioedema with C1Inh deficiency
Diltiazem	contraindication	hereditary angioedema with C1Inh deficiency
Chlorothiazide	contraindication	diabetic nephropathy
Hydrochlorothiazide	contraindication	diabetic nephropathy
Amiloride	contraindication	diabetic nephropathy
Eplerenone	contraindication	diabetic nephropathy
Fosinopril	contraindication	hypotensive disorder
Nicotinamide	contraindication	hypotensive disorder
Fluvastatin	contraindication	hypotensive disorder
Fosphenytoin	contraindication	hypotensive disorder
Guaifenesin	contraindication	hypotensive disorder
Ropinirole	contraindication	hypotensive disorder
Mepyramine	contraindication	hypotensive disorder
Pseudoephedrine	contraindication	hypotensive disorder
Guaiacol	contraindication	hypotensive disorder
Amlodipine	contraindication	hypotensive disorder
Trandolapril	contraindication	hypotensive disorder
Ramipril	contraindication	hypotensive disorder
Inositol	contraindication	hypotensive disorder
Homatropine	contraindication	hypotensive disorder
Benazepril	contraindication	hypotensive disorder
Azilsartan medoxomil	contraindication	hypotensive disorder
Hydralazine	contraindication	hypotensive disorder
Brompheniramine	contraindication	hypotensive disorder
Pheniramine	contraindication	hypotensive disorder
Benzatropine	contraindication	hypotensive disorder
Mirtazapine	contraindication	hypotensive disorder
Quinapril	contraindication	hypotensive disorder
Perazine	contraindication	hypotensive disorder
Nefazodone	contraindication	hypotensive disorder
Atomoxetine	contraindication	hypotensive disorder
Riboflavin	contraindication	hypotensive disorder
Perindopril	contraindication	hypotensive disorder
Ganciclovir	contraindication	hypotensive disorder
Chlorcyclizine	contraindication	hypotensive disorder
Cyclizine	contraindication	hypotensive disorder
Treprostinil	contraindication	hypotensive disorder
Alfuzosin	contraindication	hypotensive disorder
Pravastatin	contraindication	hypotensive disorder
Homatropine methylbromide	contraindication	hypotensive disorder
Simvastatin	contraindication	hypotensive disorder
Iloprost	contraindication	hypotensive disorder
Glutethimide	contraindication	hypotensive disorder
Potassium Iodide	contraindication	hypotensive disorder
Lisinopril	contraindication	hypotensive disorder
Thiopental	contraindication	hypotensive disorder
